X,Y,fid,name,elev,type,description,fdd,fdc,id_colaborador
-65.136277133,-24.181166811,"8438",El Champal,"1405",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.1334831899999,-24.2037705189999,"8439",El Quemado,"1454",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.0691541159999,-24.2826451679999,"8440",del Portezuelo,"1455",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.072772,-24.172851,"8441",Centinela,"2323",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.065867736,-24.225716108,"8442",Zapla,"2151",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.070115584,-24.242117267,"8443",Los Tomates,"1908",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.320623521,-24.3206089189999,"8444",El Ceibal,"1490",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.427945947,-24.210560802,"8445",de los Nogales,"1719",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.495823195,-24.188519291,"8446",del Agua Caliente,"2543",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.503376142,-24.2021975829999,"8447",del Antigal,"2723",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.459490549,-24.2276744119999,"8448",del Medio,"2045",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.505029911,-24.2499863799999,"8449",Asperal,"3008",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.468819337,-24.26285275,"8450",Larga,"2292",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.457902841,-24.245989762,"8451",del Aibalar,"2174",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.418884407,-24.255516547,"8452",Chuquina,"1998",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3357444489999,-24.226236769,"8453",de Claros,"1710",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.42730182,-24.287693716,"8454",El Paño,"2161",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3352959279999,-24.2795068,"8455",Popayán,"1606",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.498690537,-24.293528357,"8456",del Cimarrón,"3484",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.41943213,-24.3143737889999,"8457",El Mogote,"1858",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.303721368,-24.3014605349999,"8458",de la Peña Colorada,"1487",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.421433694,-24.22308493,"8459",de la Laguna,"1938",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.440979983,-24.29106151,"8460",Abra del Lampazar,"2072",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.463849323,-24.203883162,"8461",Salamanca,"2092",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.035503362,-24.0833838629999,"8462",del Antigual,"1308",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.200159975,-24.137922992,"8463",Cuesta Grande,"1575",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.181518749,-24.0338239609999,"8464",Labrado,"2515",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.242372616,-24.029095829,"8465",de la Cuesta Larga,"1898",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.150138009,-24.027774967,"8466",Piedra Pintada,"2018",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.1062633189999,-24.073807879,"8467",La Despensa,"1441",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.093847457,-24.114678195,"8468",El Potrero,"1825",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.199639024,-24.146947079,"8469",Naranjito,"1536",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.062195,-24.1458539999999,"8470",del Alisar,"2015",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.022853536,-24.120354114,"8471",Tres Lagunas,"1753",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2150789949999,-24.127408147,"8472",Amancay,"1569",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.0863171299999,-24.09409641,"8473",Condorguasi,"1734",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.0507039999999,-24.1281769999999,"8474",Bolsa de Yacaré,"1779",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.359161957,-24.077968637,"8475",del Duraznal,"2150",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.46531813,-24.0007937139999,"8476",Chorrillos,"2737",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.44424861,-24.053693191,"8477",de Yutumayo,"2248",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.260807686,-24.123115239,"8478",del Tunalito,"1881",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2730066619999,-24.0099713499999,"8479",Lostra Grande,"1924",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.307041193,-24.016791349,"8480",Grande,"2025",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.32533083,-24.0369613469999,"8481",Grande,"1899",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.458750733,-24.1479068859999,"8482",del Pajonal,"2315",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.349584501,-24.124861403,"8483",Perales,"1983",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3654712269999,-23.7531644819999,"8484",Chachacomal,"4582",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.282688344,-23.694545417,"8485",Santa Bárbara,"4199",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3521556169999,-23.713395593,"8486",Punta Corral,"4845",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2820770069999,-23.831950185,"8487",Alisar,"2634",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.42220746,-23.9794625989999,"8488",Agua Blanca,"2848",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.341345904,-23.6754689709999,"8489",del Yaretal,"4708",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.315459644,-23.6906632549999,"8490",de Laguna Colorada,"4668",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.325984225,-23.7218220399999,"8491",Toro Overo,"4575",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2767827289999,-23.771776807,"8492",Blanco,"3109",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4221191679999,-23.7590241689999,"8493",Larga,"4007",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.374919771,-23.7816598119999,"8494",Yaretal o Blanco,"4412",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2985237669999,-23.7881620389999,"8495",del Vizcacha,"3069",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.29967842,-23.825878829,"8496",de la Cruz,"2575",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3930849229999,-23.813345909,"8497",Minero,"4039",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.311531257,-23.9117805929999,"8498",de Cuevas o Alto de Cebadilla,"2410",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.345623474,-23.9387372579999,"8499",de Cauchihuasi,"2255",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4209576069999,-23.9637754619999,"8500",Santuyo,"3027",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3300165969999,-23.9317989039999,"8501",de las Tinajas,"1933",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.345252605,-23.988081317,"8502",del Sombrero,"1909",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.276606726,-23.953129509,"8503",de Laguna,"2157",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.940252067,-23.9777420189999,"8504",Rosado,"5043",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.875210399,-23.876325832,"8505",Moreno,"4118",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.574362655,-23.7848357679999,"8506",de la Cárcel,"4376",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5673513419999,-23.9523512659999,"8507",Pabellón,"4419",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.685989246,-23.861107912,"8508",Bayo o Lindero,"4859",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.571198306,-23.90283913,"8509",Córdoba,"4640",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.703007995,-23.955617552,"8510",Chanagua,"5010",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7573163339999,-23.7832156429999,"8511",Sordo,"4128",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.675226618,-23.676915542,"8512",Hichera,"4263",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.071985892,-23.220318381,"8513",de Manantial,"5142",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.011596079,-23.122091568,"8514",de Chorro,"4163",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.239139101,-23.069669936,"8515",Siquiza,"4771",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.07095686,-23.130903426,"8516",Zenta,"4813",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4560256359999,-23.0957057009999,"8517",Cofradilla,"4466",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.481902651,-23.199188087,"8518",Mancayoc,"4462",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.1127333909999,-23.266254954,"8519",Colorado de Caspalá,"5074",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.471072621,-23.0258734669999,"8520",Chulín,"4258",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.361027115,-23.0540099469999,"8521",Agua Colorada,"3878",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.400392056,-23.047104314,"8522",Pintayoc,"3516",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.427183247,-23.13837003,"8523",Huancayoc,"3683",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.426102,-23.1571109999999,"8524",Rosado,"3704",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3545950079999,-23.178192703,"8525",Cerro Negro,"3130",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3081888729999,-23.2215184579999,"8526",Chisca,"3226",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.435212346,-23.207690746,"8527",Negro,"3847",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.491473272,-23.255019589,"8528",Blanco,"4444",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2020356209999,-23.321859267,"8529",Mudana,"4777",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.126792353,-23.012902579,"8530",Fragoso,"4762",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.002094488,-23.016428972,"8531",Potrerillos,"4519",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.6476903179999,-22.920162056,"8532",Agua Delgada,"4955",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.656075438,-22.858191851,"8533",Culi Culi,"5059",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.51371166,-22.9968070649999,"8534",Aritusa,"4526",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.642329371,-22.688078005,"8535",Azul,"4564",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.734576123,-23.3034792629999,"8536",Grande,"4241",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.970757938,-23.6192483039999,"8537",Tropapete,"4561",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.331107021,-23.6381623199999,"8538",Vicuñayoc,"4074",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3834768469999,-23.657909183,"8539",Larga,"3873",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.967174303,-23.711789628,"8540",Narices,"4587",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.90456846,-23.86947126,"8541",Heladito,"4485",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.8743089289999,-23.876910551,"8542",Corralito,"4507",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.904756178,-23.890973161,"8543",Dovendeo,"4412",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.905638406,-23.919804169,"8544",Arizaro Chico,"4496",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.6319255929999,-23.720566182,"8545",Colorado,"4211",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.6697608759999,-23.811307518,"8546",Cóndor Huasi,"4335",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.671000062,-23.838227025,"8547",Purisuncho,"4445",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.5769944849999,-23.8748921119999,"8548",Copa Loma,"4241",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.609200159,-23.805431585,"8549",Trinchera,"4521",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.57365371,-23.822423745,"8550",Cajoncito,"4140",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.561153604,-23.7671329029999,"8551",Lajita,"4194",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.574869759,-23.7200953249999,"8552",Falda Grande,"4264",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.5928274569999,-23.6798281809999,"8553",Cortadera,"4551",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.943696,-23.897104,"8554",El Tolar,"4322",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.623188555,-23.7929875459999,"8555",Vilaspure,"4634",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.387717115,-23.9764504309999,"8556",Peña Colorada,"4256",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.353180686,-23.824952803,"8557",Chico,"4097",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.359428404,-23.894451037,"8558",Agua Dulce,"4244",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.437430504,-23.760440705,"8559",Calle,"3876",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.431718792,-23.736401622,"8560",Cabrillas,"4036",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.410154302,-23.7805230979999,"8561",San Martín,"4019",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.348088441,-23.8146383829999,"8562",Punta,"4033",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.378133898,-23.804862355,"8563",Larga,"3965",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.432613412,-23.794996915,"8564",Paycuyo,"3886",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.390950056,-23.672390773,"8565",Potrerillo,"3970",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.357258181,-23.6736155679999,"8566",Mulato,"4120",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.2938109999999,-23.7900819999999,"8567",Esquina Negra,"3596",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.3143939999999,-23.7563989999999,"8568",Tipán,"3774",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5049923459999,-24.3649666549999,"8569",Queñual,"3002",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.516759596,-24.4884642119999,"8570",Piedras Negras,"3530",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.859368,-24.415046,"8571",Colorado,"3714",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6199374239999,-24.3844598919999,"8572",Bayo,"4710",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5063559659999,-24.455019388,"8573",Yareta,"3650",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.964532157,-24.361101737,"8574",Colorado,"3824",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.070305912,-24.060047265,"8575",Piedras Blancas,"4337",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.099499,-24.268674,"8576",Puesto Chico,"4598",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.097722,-24.232311,"8577",Puesto Grande,"4586",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.988282457,-24.148894949,"8578",Esquina Colorada,"3874",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5957223629999,-24.131949259,"8579",Antigal,"4015",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.820567,-24.228444,"8580",del Medio,"3995",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.052140516,-22.8344740759999,"8581",Rayicruz,"3665",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.38024834,-22.886155613,"8582",Puri Picán,"4704",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.0340998949999,-23.1230362169999,"8583",Negro,"3655",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.0249790089999,-23.839568614,"8584",Blanco,"4144",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4705545539999,-24.383500609,"8585",Alto de Lizondo,"2977",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.270078339,-24.6086809989999,"8586",de los Matos,"1498",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4191039999999,-24.540494,"8587",de los Toldos,"1771",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.277441,-24.5042319999999,"8588",de las Víboras,"1412",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.214492,-24.5090549999999,"8589",Senda de los Toros,"1261",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2414429999999,-24.466195,"8590",de las Trampas,"1394",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.3511,-24.625172,"8591",del Medio,"1790",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.266940803,-24.3994735439999,"8592",del Carmen,"1266",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.0303238119999,-24.3671199999999,"8593",de San Juancito,"924",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.496242088,-24.401153203,"8594",Bola,"2982",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.486298887,-24.578643671,"8595",El Sauce,"2069",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.414554338,-24.591577886,"8596",Las Trampas,"1724",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4197644189999,-24.605293275,"8597",Las Chuñas,"1675",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.433480823,-24.574511096,"8598",El Cardoncito,"1912",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.442237287,-24.5457953109999,"8599",Sauce Ladeado,"1780",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.2418024899999,-24.613229525,"8600",El Garabatal,"1123",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.529874118,-24.372358639,"8601",Cibinguilloso,"1794",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.504307039,-24.3406945409999,"8602",Bola,"1551",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.5437965739999,-24.3506435429999,"8603",del Cardón,"1536",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.565245988,-24.357704355,"8604",Estrella,"1293",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.570743959,-24.475461599,"8605",Zubelza,"1895",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.5610376619999,-24.493557876,"8606",Molulo,"1952",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.642212617,-24.4496896319999,"8607",Abra Colorada,"916",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.102997656,-24.0498660009999,"8608",El Morro,"1444",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.1486842699999,-24.048632416,"8609",del Pinal,"1804",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.199863431,-24.0994121749999,"8610",La Tuna,"1357",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.1350124209999,-24.1173581529999,"8611",Bola,"1344",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4214940219999,-24.0170392169999,"8612",del Morada,"2306",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.446802232,-24.093412912,"8613",del Alisar,"2264",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.958173395,-22.9481960759999,"8614",Negro,"3915",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8861147929999,-22.9926348719999,"8615",Cochagasta,"3834",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.846240772,-22.909859244,"8616",Sayate,"3578",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.892585315,-22.765754278,"8617",Chutanay,"3914",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.724306441,-22.7742966239999,"8618",Abra Pampa o Huancar,"3837",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7425912799999,-22.823144148,"8619",Ramada,"3620",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.779517961,-22.9529660339999,"8620",Overo,"3802",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.564316017,-22.7170845759999,"8621",Totay,"4210",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5859477399999,-22.728347001,"8622",Chuschayo,"4135",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.525434451,-22.8068065919999,"8623",Colorado de Cobre,"4249",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5390367529999,-22.884614808,"8624",Colorado de Tres Cruces,"4160",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7728263509999,-22.97878615,"8625",Negro Chico,"3785",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.687653435,-22.952922832,"8626",Alto,"4087",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7047755149999,-22.929099042,"8627",Lumara,"4053",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.710398061,-22.911663903,"8628",Queñoal,"3981",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5484743539999,-22.837174508,"8629",Mina,"4198",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.956693812,-22.881517941,"8630",Capilla,"3644",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.680190567,-22.814857902,"8631",Catarí,"3919",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.654161199,-22.762206093,"8632",Chico,"3630",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.557376015,-22.7901252349999,"8633",Blanco Bola,"4062",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5079273549999,-22.851244849,"8634",San Bernardo,"4210",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.930129995,-22.699808505,"8635",Blanco,"3762",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.864334033,-22.684039582,"8636",Chumarte,"4023",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.887929432,-22.7287128949999,"8637",Piscachani,"3964",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9462673089999,-22.746530954,"8638",Overo,"3588",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.979665954,-22.772234705,"8639",Monterrico,"3590",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.985705216,-22.7931836189999,"8640",Chujchoj,"3610",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9982390919999,-22.867094999,"8641",Overo,"3645",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8516526299999,-22.856237956,"8642",Overo Grande,"3497",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8509875459999,-22.8692872569999,"8643",Overo Chico,"3465",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.727640454,-22.860429449,"8644",Colorado,"3621",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.852921511,-22.927900356,"8645",Portillo,"3517",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9884113489999,-22.9681692469999,"8646",Pedernal,"3670",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9361844169999,-22.987692586,"8647",Chorro,"3646",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.860970863,-22.992334641,"8648",Lago Cruz,"3526",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8354290459999,-22.999032111,"8649",Gordo,"3525",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.617378054,-22.9624537519999,"8650",de Achicuryoc,"3843",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5268759539999,-22.9980198819999,"8651",de Tejada,"3714",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.516258267,-22.9747813819999,"8652",Tolditos,"3665",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.871533671,-22.8154119879999,"8653",Blanco,"3483",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9526435769999,-22.955429942,"8654",Llumpaite,"3881",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.639576163,-22.964604728,"8655",Mula Aguada,"4039",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.89725376,-23.6510048919999,"8656",Alto,"2493",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.904307586,-23.5440370429999,"8657",Garrapatal,"2919",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.8680463319999,-23.4484935529999,"8658",Santa María,"2790",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.779328,-23.3640379999999,"8659",de la Nube,"1907",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.315760371,-22.670674472,"8660",Varonero,"4809",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.187652,-22.9179329999999,"8661",Morado I,"5008",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.445134395,-22.8601639899999,"8662",Abra del Altar o Pelado,"4268",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.268418272,-22.8414745489999,"8663",Palta Loma,"4033",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.282940439,-22.89122377,"8664",Ojo de Agua,"3923",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.301535085,-22.876804695,"8665",Loza,"4085",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.435698813,-22.890948701,"8666",Corral Blanco,"4106",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
